Date,ACN,ASGN,BR,BTCM,CACI,CDW,CNDT,CSPI,CTLP,CTSH,DMRC,DTST,DXC,EPAM,EXLS,FI,FIS,FORTY,G,GDS,GIB,GLOB,HCKT,IBM,III,INFY,INOD,IT,JKHY,LDOS,MGIC,PRFT,SAIC,TTEC,UIS,VNET,VYX,WAVD,WIT,WNS,WYY,XRX
2018-01-17,145.62469482421875,68.37999725341797,85.60750579833984,119.30000305175781,138.85000610351562,68.41171264648438,16.84000015258789,6.886742115020752,9.350000381469727,69.60591125488281,37.70000076293945,0.3100000023841858,82.93305206298828,112.25,12.696000099182129,69.125,87.55328369140625,39.287757873535156,31.1885929107666,21.510000228881836,54.0099983215332,46.77000045776367,14.173487663269043,119.77449798583984,3.8475167751312256,7.7250752449035645,1.1799999475479126,132.1300048828125,116.15021514892578,60.643089294433594,7.379360675811768,19.75,70.63734436035156,34.89128112792969,9.0,8.420000076293945,22.141103744506836,4.900000095367432,5.729613304138184,42.970001220703125,6.300000190734863,23.722436904907227
2018-01-18,146.2882080078125,67.4000015258789,85.56253814697266,122.5999984741211,137.4499969482422,68.70030975341797,16.860000610351562,6.804989337921143,9.25,70.44113159179688,36.54999923706055,0.25,82.82588958740234,113.11000061035156,12.593999862670898,68.97000122070312,87.4994888305664,40.0212516784668,31.768938064575195,23.989999771118164,54.130001068115234,46.95000076293945,13.928966522216797,120.10830688476562,3.7648730278015137,7.639812469482422,1.2300000190734863,134.0,115.81513977050781,60.10844421386719,7.337194919586182,19.6200008392334,69.46276092529297,34.7617301940918,8.949999809265137,8.470000267028809,22.006135940551758,4.400000095367432,5.622426986694336,45.279998779296875,6.099999904632568,23.313684463500977
2018-01-19,147.02447509765625,68.4000015258789,86.2820816040039,122.69999694824219,139.5,70.02236938476562,16.600000381469727,7.0424628257751465,9.300000190734863,70.93672180175781,37.0,0.2800000011920929,83.23804473876953,113.30000305175781,12.70199966430664,69.05500030517578,88.33375549316406,40.3421516418457,32.19951248168945,26.3700008392334,54.060001373291016,48.27000045776367,14.27828311920166,115.31444549560547,3.8475167751312256,7.669652938842773,1.25,137.35000610351562,116.48528289794922,60.84247589111328,7.2950263023376465,19.81999969482422,70.0409927368164,35.84128952026367,9.0,8.569999694824219,22.509201049804688,4.599999904632568,5.466518402099609,44.08000183105469,6.0,23.633251190185547
2018-01-22,146.7335968017578,68.19000244140625,87.11856079101562,120.0,138.6999969482422,69.83616638183594,16.75,7.194289684295654,9.199999809265137,71.55166625976562,36.150001525878906,0.25,83.83977508544922,112.8499984741211,12.692000389099121,70.09500122070312,88.9796142578125,41.21318054199219,32.283748626708984,26.969999313354492,54.06999969482422,47.619998931884766,13.95516586303711,115.47781372070312,3.856698751449585,7.797553062438965,1.2699999809265137,138.4499969482422,116.64351654052734,60.833404541015625,7.337194919586182,19.790000915527344,69.98680877685547,35.66856002807617,8.899999618530273,8.619999885559082,22.435583114624023,4.5,5.320355415344238,44.619998931884766,6.0,24.25752830505371
2018-01-23,146.2336883544922,68.7699966430664,86.92964935302734,121.5999984741211,139.5,70.38548278808594,16.84000015258789,7.23322057723999,9.199999809265137,71.82701873779297,35.099998474121094,0.2800000011920929,84.03760528564453,114.76000213623047,12.631999969482422,70.19499969482422,88.92579650878906,41.21318054199219,32.180789947509766,26.75,55.189998626708984,48.09000015258789,13.95516586303711,118.07002258300781,3.8291513919830322,7.865764617919922,1.2300000190734863,139.2100067138672,117.27644348144531,60.661216735839844,7.379360675811768,19.850000381469727,70.52889251708984,36.10038375854492,8.949999809265137,8.600000381469727,23.092025756835938,4.699999809265137,5.281378269195557,44.849998474121094,6.099999904632568,24.21294403076172
2018-01-24,145.9792022705078,68.23999786376953,86.50692749023438,122.4000015258789,137.75,69.86409759521484,16.790000915527344,7.209863662719727,8.899999618530273,72.00137329101562,34.04999923706055,0.25999999046325684,83.4111328125,115.52999877929688,12.435999870300293,70.06999969482422,90.20860290527344,40.80059051513672,31.984224319458008,28.520000457763672,55.849998474121094,47.88999938964844,13.797972679138184,117.4450454711914,3.8658814430236816,7.8700270652771,1.2400000095367432,140.19000244140625,116.48528289794922,59.6644172668457,7.2781596183776855,19.729999542236328,69.74285888671875,35.10718536376953,8.800000190734863,8.65999984741211,23.13496971130371,4.699999809265137,5.369076728820801,44.560001373291016,6.0,24.049434661865234
2018-01-25,146.15182495117188,68.88999938964844,86.68682098388672,123.9000015258789,138.9499969482422,70.17134094238281,16.739999771118164,7.2137556076049805,8.569999694824219,71.5425033569336,33.849998474121094,0.25,83.96342468261719,116.19000244140625,12.501999855041504,70.4000015258789,91.05183410644531,39.70034408569336,32.1526985168457,28.549999237060547,55.040000915527344,45.880001068115234,13.946433067321777,117.51605987548828,3.9026122093200684,7.865764617919922,1.2300000190734863,140.1199951171875,116.85760498046875,59.736900329589844,7.71670389175415,19.959999084472656,70.39339447021484,35.27992630004883,8.899999618530273,8.789999961853027,22.877300262451172,4.699999809265137,5.417797565460205,44.650001525878906,6.0,24.064298629760742
2018-01-26,147.7516326904297,70.80000305175781,87.63124084472656,121.69999694824219,141.60000610351562,70.45994567871094,16.75,7.151467800140381,8.399999618530273,71.98301696777344,32.849998474121094,0.20000000298023224,84.49097442626953,119.0199966430664,12.38599967956543,71.29000091552734,92.28980255126953,39.70034408569336,32.536476135253906,27.459999084472656,56.369998931884766,46.75,14.059961318969727,118.84415435791016,3.985255479812622,7.887082099914551,1.2200000286102295,142.13999938964844,117.76974487304688,60.07219314575195,7.590200424194336,20.1200008392334,70.92647552490234,35.45265579223633,8.949999809265137,9.470000267028809,23.245399475097656,4.599999904632568,5.495752334594727,44.5099983215332,6.0,24.39873504638672
2018-01-29,146.51544189453125,70.48999786376953,87.08256530761719,121.0,144.0,70.57169342041016,16.670000076293945,7.198182106018066,8.569999694824219,71.72604370117188,31.899999618530273,0.1599999964237213,82.52912902832031,117.75,12.37399959564209,71.51499938964844,92.11935424804688,39.70034408569336,32.13398742675781,27.399999618530273,56.380001068115234,46.16999816894531,14.025028228759766,118.46065521240234,3.9301605224609375,7.908397674560547,1.1799999475479126,139.6699981689453,117.6580581665039,61.349952697753906,7.615501403808594,19.950000762939453,70.5921630859375,34.9344596862793,9.050000190734863,9.239999771118164,23.35582733154297,4.599999904632568,5.417797565460205,44.279998779296875,6.0,24.40616798400879
2018-01-30,145.16111755371094,68.87999725341797,86.7227783203125,122.69999694824219,140.64999389648438,69.81755065917969,16.579999923706055,7.147575378417969,8.550000190734863,71.36811828613281,31.299999237060547,0.18000000715255737,81.60592651367188,117.4000015258789,12.354000091552734,71.2699966430664,92.09244537353516,40.3421516418457,31.853174209594727,26.760000228881836,56.06999969482422,45.380001068115234,14.103623390197754,116.20223236083984,3.9393422603607178,7.780500888824463,1.159999966621399,139.0399932861328,116.57837677001953,60.42561340332031,7.6745381355285645,19.579999923706055,69.52600860595703,34.37309265136719,8.899999618530273,8.930000305175781,22.907974243164062,3.700000047683716,5.339843273162842,44.529998779296875,5.900000095367432,24.287260055541992
2018-01-31,146.07005310058594,76.56999969482422,86.71381378173828,125.0,140.5500030517578,69.63135528564453,16.399999618530273,6.8127760887146,8.449999809265137,71.57003021240234,30.899999618530273,0.18000000715255737,82.05928039550781,117.4800033569336,12.149999618530273,70.41999816894531,91.82331848144531,39.370269775390625,31.768938064575195,28.540000915527344,57.13999938964844,45.439998626708984,13.981365203857422,116.25904083251953,3.9117956161499023,7.67818021774292,1.159999966621399,138.74000549316406,116.02922058105469,60.35312271118164,7.71670389175415,19.3700008392334,69.25495910644531,34.28672790527344,8.899999618530273,9.109999656677246,23.012269973754883,4.699999809265137,5.365253925323486,44.459999084472656,5.900000095367432,25.364871978759766
2018-02-01,145.8519287109375,76.11000061035156,86.50692749023438,119.69999694824219,150.4499969482422,71.223388671875,16.290000915527344,6.91010046005249,8.300000190734863,71.12947845458984,30.700000762939453,0.1899999976158142,82.00981903076172,115.69999694824219,12.223999977111816,70.05000305175781,91.59905242919922,39.425289154052734,31.993572235107422,30.729999542236328,58.27000045776367,45.22999954223633,13.998831748962402,115.33580017089844,3.9117956161499023,7.644075393676758,1.1100000143051147,138.8300018310547,116.02922058105469,61.57648468017578,7.6745381355285645,19.520000457763672,69.80610656738281,34.41627883911133,8.75,8.949999809265137,23.141103744506836,4.699999809265137,5.384799003601074,44.27000045776367,5.5,24.33928108215332
2018-02-02,142.61599731445312,75.25,85.23873901367188,116.0999984741211,146.8000030517578,70.68341827392578,16.260000228881836,6.154856204986572,8.100000381469727,69.49578094482422,29.549999237060547,0.1599999964237213,81.51524353027344,113.75,12.121999740600586,68.7750015258789,90.43287658691406,38.50841522216797,31.1885929107666,30.09000015258789,57.369998931884766,44.880001068115234,13.885302543640137,112.94242095947266,3.8658814430236816,7.567333698272705,1.1200000047683716,135.19000244140625,114.44691467285156,60.01783752441406,7.505865097045898,19.18000030517578,67.49308013916016,33.81171798706055,8.350000381469727,8.479999542236328,22.073619842529297,4.699999809265137,5.335934638977051,43.279998779296875,5.199999809265137,23.506912231445312
2018-02-05,138.007568359375,72.91000366210938,81.5061264038086,111.9000015258789,142.64999389648438,68.71894073486328,16.0,6.2794318199157715,7.650000095367432,67.26554870605469,28.799999237060547,0.1599999964237213,79.20720672607422,109.33000183105469,11.934000015258789,65.05500030517578,87.19448852539062,36.30793762207031,30.177677154541016,26.979999542236328,56.27000045776367,43.84000015258789,13.448659896850586,108.3261489868164,3.7924206256866455,7.405329704284668,1.1100000143051147,128.25,109.80241394042969,57.208595275878906,7.210690498352051,18.530000686645508,64.74638366699219,32.68898391723633,8.25,8.25,21.012269973754883,4.699999809265137,5.17957067489624,42.0099983215332,4.900000095367432,23.32111930847168
2018-02-06,140.60719299316406,74.19999694824219,81.7309799194336,115.5,143.5500030517578,68.18824768066406,16.100000381469727,5.944633483886719,8.0,67.82542419433594,28.649999618530273,0.1599999964237213,79.08356475830078,111.72000122070312,11.706000328063965,65.375,85.86683654785156,36.49131393432617,30.093429565429688,26.18000030517578,56.25,44.560001373291016,13.66697883605957,110.3218002319336,3.783238172531128,7.447962284088135,1.1100000143051147,124.0199966430664,109.80241394042969,56.15740203857422,7.252859115600586,18.65999984741211,63.12908935546875,31.263965606689453,8.350000381469727,8.180000305175781,21.564416885375977,4.699999809265137,5.208889007568359,41.880001068115234,5.0,22.927227020263672
2018-02-07,141.02532958984375,72.88999938964844,82.42351531982422,115.5,146.0500030517578,63.682098388671875,16.260000228881836,6.131498336791992,8.149999618530273,70.23002624511719,28.600000381469727,0.18000000715255737,79.19895935058594,110.93000030517578,11.755999565124512,64.58499908447266,86.80872344970703,36.0787239074707,30.19639778137207,25.600000381469727,55.650001525878906,44.20000076293945,13.431193351745605,109.26361846923828,3.8291513919830322,7.452226638793945,1.159999966621399,119.44999694824219,109.11363220214844,58.26886749267578,7.210690498352051,18.68000030517578,62.87607955932617,31.134414672851562,8.350000381469727,7.769999980926514,21.110429763793945,4.699999809265137,5.091615676879883,41.349998474121094,5.0,23.172481536865234
