Date,ACN,IBM,FI,INFY,FIS,CTSH,IT,CDW,WIT,GIB,BR,LDOS,EPAM,JKHY,CACI,PSN,GLOB,SAIC,G,EXLS,CLVT,KD,ASGN,AUR,CNXC,DXC,NABL,WNS,VYX,PRFT,XRX,GDS,FORTY,TASK,GDYN,TWKS,CNDT,HCKT,MGIC,VNET,DMRC,CTLP,BBAI,UIS,TTEC,IBEX,INOD,NOTE,III,CSPI,JFU,DTST,BTCM,CLPS,WYY,WAVD
2010-02-23,30.826566696166992,73.62347412109375,11.762499809265137,5.017886161804199,17.989572525024414,21.529863357543945,23.100000381469727,,4.990346431732178,14.119999885559082,15.852412223815918,24.17923927307129,,18.772539138793945,48.34000015258789,,,,12.38341236114502,3.6059999465942383,,,6.840000152587891,,,15.967988014221191,,15.029999732971191,7.858895778656006,10.90999984741211,14.676719665527344,,8.727994918823242,,,,,2.1545753479003906,1.3009885549545288,,15.251193046569824,1.5399999618530273,,35.470001220703125,15.268081665039062,,4.809999942779541,,2.744946241378784,0.6819452047348022,,,,,8.0,1.7999999523162842
2010-02-24,30.841876983642578,74.2813491821289,11.922499656677246,5.10374641418457,18.212448120117188,21.963008880615234,23.299999237060547,,5.043153285980225,14.149999618530273,15.608078956604004,24.6990909576416,,18.956501007080078,48.88999938964844,,,,12.3426513671875,3.5959999561309814,,,6.869999885559082,,,15.88230037689209,,15.0,7.871166229248047,11.079999923706055,14.918643951416016,,8.657548904418945,,,,,2.1309847831726074,1.3009885549545288,,15.107220649719238,1.5499999523162842,,35.560001373291016,14.505504608154297,,4.829999923706055,,2.7360918521881104,0.6896507740020752,,,,,7.400000095367432,1.7999999523162842
2010-02-25,30.436063766479492,73.97860717773438,11.982500076293945,5.132668495178223,18.14876937866211,21.958450317382812,23.59000015258789,,5.091161251068115,14.319999694824219,15.55624771118164,24.58498191833496,,18.881248474121094,49.33000183105469,,,,12.228516578674316,3.5320000648498535,,,6.800000190734863,,,15.729291915893555,,14.890000343322754,7.754601001739502,11.130000114440918,14.983162879943848,,8.62936782836914,,,,,2.162437915802002,1.3082163333892822,,15.347171783447266,1.5299999713897705,,35.560001373291016,14.505504608154297,,4.75,,2.6829638481140137,0.6857977509498596,,,,,7.699999809265137,1.899999976158142
2010-02-26,30.604520797729492,74.0310287475586,12.052499771118164,5.142610549926758,17.941816329956055,21.94476890563965,23.790000915527344,,5.189576148986816,14.020000457763672,15.57846736907959,24.978046417236328,,18.881248474121094,49.560001373291016,,,,12.301888465881348,3.440000057220459,,,6.590000152587891,,,15.848639488220215,,14.90999984741211,7.742331027984619,11.09000015258789,15.112184524536133,,8.657548904418945,,,,,2.162437915802002,1.3009885549545288,,16.748476028442383,1.5399999618530273,,34.90999984741211,14.497215270996094,,4.940000057220459,,2.629835844039917,0.6857977509498596,,,,,7.5,1.899999976158142
2010-03-01,30.6964054107666,74.85188293457031,12.227499961853027,5.272757053375244,18.363698959350586,23.01624870300293,24.200000762939453,,5.369603157043457,14.550000190734863,15.852412223815918,24.73713493347168,,19.26590347290039,49.93000030517578,,,,12.228516578674316,3.555999994277954,,,7.03000020980835,,,16.050609588623047,,15.0,7.779140949249268,11.5,15.402491569519043,,8.65050220489502,,,,,2.1703014373779297,1.3009885549545288,,16.172597885131836,1.590000033378601,,36.59000015258789,14.969677925109863,,5.300000190734863,,2.9043304920196533,0.6935033202171326,,,,,7.699999809265137,1.899999976158142
2010-03-02,31.086898803710938,74.18238830566406,12.262499809265137,5.3396382331848145,18.292055130004883,23.257902145385742,24.270000457763672,,5.48482084274292,15.0,15.859818458557129,24.61033821105957,,19.399686813354492,49.79999923706055,,,,12.228516578674316,3.5199999809265137,,,6.949999809265137,,,16.08427619934082,,14.899999618530273,7.91411018371582,11.510000228881836,15.321852684020996,,8.699814796447754,,,,,2.2253453731536865,1.2720777988433838,,16.748476028442383,1.5700000524520874,,37.43000030517578,15.185192108154297,,5.619999885559082,,3.063714027404785,0.6954300403594971,,,,,7.800000190734863,2.0
2010-03-03,31.117525100708008,73.86799621582031,12.302499771118164,5.33602237701416,18.25225067138672,22.72443962097168,24.079999923706055,,5.4224114418029785,14.800000190734863,15.756166458129883,24.369430541992188,,19.341144561767578,50.31999969482422,,,,12.24482250213623,3.4800000190734863,,,6.889999866485596,,,16.00776481628418,,14.789999961853027,7.797545909881592,11.369999885559082,15.354105949401855,,8.805479049682617,,,,,2.2253453731536865,1.322671890258789,,17.372346878051758,1.4800000190734863,,37.43000030517578,15.035991668701172,,5.46999979019165,,3.0105865001678467,0.6838715076446533,,,,,7.800000190734863,2.0
2010-03-04,31.32427215576172,73.77484130859375,12.287500381469727,5.259199619293213,18.33185386657715,22.628694534301758,24.100000381469727,,5.379205703735352,14.960000038146973,15.815397262573242,24.344074249267578,,19.58364486694336,50.439998626708984,,,,12.391561508178711,3.509999990463257,,,6.989999771118164,,,15.90984058380127,,14.600000381469727,7.828220844268799,11.109999656677246,15.386368751525879,,8.713903427124023,,,,,2.248936176300049,1.3009885549545288,,17.324357986450195,1.5,,37.880001068115234,15.077436447143555,,4.670000076293945,,3.0460047721862793,0.6915770769119263,,,,,7.800000190734863,2.0
2010-03-05,31.531007766723633,74.08341217041016,12.432499885559082,5.383020401000977,18.69005584716797,23.10287857055664,24.489999771118164,,5.42961311340332,14.760000228881836,16.067134857177734,24.48355484008789,,19.817781448364258,51.540000915527344,,,,12.7013521194458,3.5179998874664307,,,6.980000019073486,,,16.206684112548828,,14.550000190734863,8.006134986877441,11.6899995803833,15.918596267700195,,8.875923156738281,,,,,2.296117067337036,1.3154438734054565,,18.188175201416016,1.5,,38.93000030517578,15.309526443481445,,4.989999771118164,,3.0548601150512695,0.6935033202171326,,,,,7.800000190734863,2.0
2010-03-08,31.745386123657227,73.59434509277344,12.477499961853027,5.411038398742676,18.626371383666992,22.806514739990234,24.299999237060547,,5.489622116088867,14.640000343322754,15.874627113342285,24.508913040161133,,19.725799560546875,51.04999923706055,,,,12.913313865661621,3.50600004196167,,,6.989999771118164,,,16.26482582092285,,14.609999656677246,8.153373718261719,12.010000228881836,15.983109474182129,,8.882966041564941,,,,,2.311842441558838,1.3298994302749634,,19.512693405151367,1.5,,38.7400016784668,14.878506660461426,,5.050000190734863,,3.0105865001678467,0.699282705783844,,,,,7.800000190734863,2.0
